sample_name,frame_idx,channel,num_bands,target_bits,sideinfo_bits,tonal_bits,gain_bits,extra_bits,residual_bits,actual_bits_used,complexity_score,num_tonals,tonal_candidate_count,tonal_promoted_count,transient_flag_raw,transient_triggered,attack_ratio,matrix_index,weight_idx,gain_points_per_band,energies
Badlands,43,1,29,1536,1528,5,1514,9,1357,1404,47,0,0,0,0,0,1,3,50;48;40;41,7;6;4;4,1.401298464324817e-44;6.54356050491333;5.2102274894714355;3.876893997192383;3;2.2102272510528564;2.2102272510528564;2.2102272510528564
Badlands,44,0,29,1536,1527,5,1486,36,1515,1393,-122,0,0,0,0,0,1.3140053983446514,3,52;47;44;39,7;5;4;3,1.401298464324817e-44;6.7897725105285645;6.123106002807617;3.456439256668091;3.7897727489471436;2.123106002807617;2.7897727489471436;1.789772629737854
Badlands,44,1,29,1536,1527,5,1513,9,1456,1399,-57,0,0,0,0,0,1.65265781980654,3,47;45;40;42,6;5;4;4,1.401298464324817e-44;7.198863506317139;5.198863506317139;4.198863506317139;3;3.1988632678985596;1.5321966409683228;2.5321967601776123
Badlands,45,0,29,1536,1526,5,1512,9,1531,1404,-127,0,0,0,0,0,1.17556110649463,3,54;50;45;42,7;7;5;4,1.401298464324817e-44;6.130681991577148;5.464015483856201;3.797348737716675;4.464015483856201;2.797348737716675;2.797348737716675;2.1306819915771484
Badlands,45,1,29,1536,1527,5,1513,9,1541,1408,-133,0,0,0,0,0,1.1785895604096965,3,54;48;45;42,7;6;5;4,1.401298464324817e-44;8.39962100982666;7.066287994384766;5.399621486663818;4.399621486663818;3.732954740524292;4.399621486663818;2.732954740524292
Badlands,46,0,29,1536,1528,5,1514,9,1506,1408,-98,0,0,0,0,0,1.077396697893236,3,57;49;44;36,7;7;6;3,1.401298464324817e-44;8.306818008422852;6.306818008422852;5.306818008422852;4.306818008422852;4.640151500701904;3.640151262283325;3.640151262283325
Badlands,46,1,29,1536,1528,5,1514,9,1546,1405,-141,0,0,0,0,0,1.207792237710141,3,56;49;42;39,7;7;5;4,1.401298464324817e-44;10.208333015441895;7.541666507720947;5.875;3.2083332538604736;3.875;3.2083332538604736;2.2083332538604736
Badlands,47,0,29,1536,1528,5,1514,9,1500,1393,-107,0,0,0,0,0,1.179043769501852,3,56;48;43;39,7;7;6;4,1.401298464324817e-44;9.723484992980957;7.390151500701904;5.056818008422852;4.056818008422852;3.723484754562378;4.390151500701904;3.723484754562378
Badlands,47,1,29,1536,1527,5,1513,9,1474,1420,-54,0,0,0,0,0,0.9166272095771361,3,54;49;43;38,7;7;5;4,1.401298464324817e-44;10.331439018249512;7.6647725105285645;5.998106002807617;4.6647725105285645;3.998106002807617;3.6647727489471436;3.331439256668091
Badlands,48,0,29,1536,1526,5,1512,9,1474,1398,-76,0,0,0,0,0,1,3,52;47;43;38,7;7;6;4,1.401298464324817e-44;9.41287899017334;7.746212005615234;5.746212005615234;4.079545497894287;3.7462120056152344;3.079545259475708;3.079545259475708
Badlands,48,1,29,1536,1527,5,1504,18,1557,1400,-157,0,0,0,0,0,1.952380997794015,3,53;47;43;36,7;7;6;4,1.401298464324817e-44;9.083333015441895;7.416666507720947;6.083333492279053;4.416666507720947;1.75;3.4166667461395264;3.75
Badlands,49,0,29,1536,1528,5,1514,9,1503,1412,-91,0,0,0,0,0,1.0928270445607022,3,54;48;40;37,7;7;5;4,1.401298464324817e-44;9.257575988769531;7.257575988769531;5.9242424964904785;3.590909242630005;3.9242427349090576;3.9242427349090576;2.2575759887695312
Badlands,49,1,29,1536,1527,5,1513,9,1444,1416,-28,0,0,0,0,0,0.9193400787387038,3,53;48;41;36,7;7;5;4,1.401298464324817e-44;9.799242973327637;7.7992424964904785;5.132575988769531;4.132575988769531;3.7992427349090576;3.465909242630005;2.465909242630005
